dataset,num_nodes,num_epochs,local_epochs,graph_type,graph_param,batch_size,samples_per_client,algorithm,attack_percentage,attack_type,lambda,final_compromised_accuracy,final_honest_accuracy,filename
celeba,20,10,3,fully,NA,64,10000,ubar,40,gaussian,1,0.9132,0.9129,celeba_20_10_3_fully_64_10000_ubar_40attack_gaussian_1lambda.log
celeba,20,10,3,fully,NA,64,10000,ubar,50,directed_deviation,1,0.9119,0.9174,celeba_20_10_3_fully_64_10000_ubar_50attack_1lambda.log
celeba,20,10,3,fully,NA,64,10000,ubar,50,gaussian,1,0.9119,0.9174,celeba_20_10_3_fully_64_10000_ubar_50attack_gaussian_1lambda.log
celeba,20,10,3,fully,NA,64,10000,ubar,60,directed_deviation,1,0.91,0.9176,celeba_20_10_3_fully_64_10000_ubar_60attack_1lambda.log
celeba,20,10,3,fully,NA,64,10000,ubar,60,gaussian,1,0.91,0.9176,celeba_20_10_3_fully_64_10000_ubar_60attack_gaussian_1lambda.log
celeba,20,10,3,fully,NA,64,10000,ubar,70,directed_deviation,1,0.9098,0.915,celeba_20_10_3_fully_64_10000_ubar_70attack_1lambda.log
celeba,20,10,3,fully,NA,64,10000,ubar,70,gaussian,1,0.9098,0.915,celeba_20_10_3_fully_64_10000_ubar_70attack_gaussian_1lambda.log
celeba,20,10,3,fully,NA,64,10000,ubar,80,directed_deviation,1,0.9151,0.9216,celeba_20_10_3_fully_64_10000_ubar_80attack_1lambda.log
celeba,20,10,3,fully,NA,64,10000,ubar,80,gaussian,1,0.9151,0.9216,celeba_20_10_3_fully_64_10000_ubar_80attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,0,directed_deviation,1,0.8967,0.8967,celeba_20_10_3_ring_64_10000_balance_0attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,10,directed_deviation,1,0.5107,0.74,celeba_20_10_3_ring_64_10000_balance_10attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,10,gaussian,1,0.5107,0.7254,celeba_20_10_3_ring_64_10000_balance_10attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,20,directed_deviation,1,0.5131,0.7551,celeba_20_10_3_ring_64_10000_balance_20attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,20,gaussian,1,0.5101,0.64,celeba_20_10_3_ring_64_10000_balance_20attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,30,directed_deviation,1,0.5514,0.7099,celeba_20_10_3_ring_64_10000_balance_30attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,30,gaussian,1,0.5117,0.5996,celeba_20_10_3_ring_64_10000_balance_30attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,40,directed_deviation,1,0.6096,0.7221,celeba_20_10_3_ring_64_10000_balance_40attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,40,gaussian,1,0.5002,0.5353,celeba_20_10_3_ring_64_10000_balance_40attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,50,directed_deviation,1,0.5954,0.719,celeba_20_10_3_ring_64_10000_balance_50attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,50,gaussian,1,0.51,0.5717,celeba_20_10_3_ring_64_10000_balance_50attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,60,directed_deviation,1,0.6127,0.7039,celeba_20_10_3_ring_64_10000_balance_60attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,60,gaussian,1,0.5132,0.5225,celeba_20_10_3_ring_64_10000_balance_60attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,70,directed_deviation,1,0.5277,0.5248,celeba_20_10_3_ring_64_10000_balance_70attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,70,gaussian,1,0.5037,0.5082,celeba_20_10_3_ring_64_10000_balance_70attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,80,directed_deviation,1,0.6885,0.63,celeba_20_10_3_ring_64_10000_balance_80attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,balance,80,gaussian,1,0.5054,0.5032,celeba_20_10_3_ring_64_10000_balance_80attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,0,directed_deviation,1,0.8967,0.8967,celeba_20_10_3_ring_64_10000_coarse_0attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,10,directed_deviation,1,0.5107,0.7355,celeba_20_10_3_ring_64_10000_coarse_10attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,10,gaussian,1,0.5038,0.7314,celeba_20_10_3_ring_64_10000_coarse_10attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,20,directed_deviation,1,0.7197,0.7533,celeba_20_10_3_ring_64_10000_coarse_20attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,20,gaussian,1,0.5313,0.6187,celeba_20_10_3_ring_64_10000_coarse_20attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,30,directed_deviation,1,0.6152,0.7488,celeba_20_10_3_ring_64_10000_coarse_30attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,30,gaussian,1,0.5058,0.6448,celeba_20_10_3_ring_64_10000_coarse_30attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,40,directed_deviation,1,0.5946,0.6422,celeba_20_10_3_ring_64_10000_coarse_40attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,40,gaussian,1,0.5001,0.5602,celeba_20_10_3_ring_64_10000_coarse_40attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,50,directed_deviation,1,0.6259,0.7394,celeba_20_10_3_ring_64_10000_coarse_50attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,50,gaussian,1,0.5193,0.5682,celeba_20_10_3_ring_64_10000_coarse_50attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,60,directed_deviation,1,0.6149,0.6436,celeba_20_10_3_ring_64_10000_coarse_60attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,60,gaussian,1,0.4928,0.512,celeba_20_10_3_ring_64_10000_coarse_60attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,70,directed_deviation,1,0.5678,0.599,celeba_20_10_3_ring_64_10000_coarse_70attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,70,gaussian,1,0.5075,0.5163,celeba_20_10_3_ring_64_10000_coarse_70attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,80,directed_deviation,1,0.5844,0.5586,celeba_20_10_3_ring_64_10000_coarse_80attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,coarse,80,gaussian,1,0.5047,0.5059,celeba_20_10_3_ring_64_10000_coarse_80attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,0,directed_deviation,1,0.9133,0.9133,celeba_20_10_3_ring_64_10000_d-fedavg_0attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,10,directed_deviation,1,0.5107,0.7327,celeba_20_10_3_ring_64_10000_d-fedavg_10attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,10,gaussian,1,0.5508,0.524,celeba_20_10_3_ring_64_10000_d-fedavg_10attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,20,directed_deviation,1,0.5226,0.6796,celeba_20_10_3_ring_64_10000_d-fedavg_20attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,20,gaussian,1,0.4897,0.5081,celeba_20_10_3_ring_64_10000_d-fedavg_20attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,30,directed_deviation,1,0.5129,0.6788,celeba_20_10_3_ring_64_10000_d-fedavg_30attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,30,gaussian,1,0.5051,0.4969,celeba_20_10_3_ring_64_10000_d-fedavg_30attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,40,directed_deviation,1,0.5039,0.6273,celeba_20_10_3_ring_64_10000_d-fedavg_40attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,40,gaussian,1,0.5126,0.5056,celeba_20_10_3_ring_64_10000_d-fedavg_40attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,50,directed_deviation,1,0.5316,0.6403,celeba_20_10_3_ring_64_10000_d-fedavg_50attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,50,gaussian,1,0.5047,0.5144,celeba_20_10_3_ring_64_10000_d-fedavg_50attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,60,directed_deviation,1,0.5105,0.6382,celeba_20_10_3_ring_64_10000_d-fedavg_60attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,60,gaussian,1,0.4986,0.5181,celeba_20_10_3_ring_64_10000_d-fedavg_60attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,70,directed_deviation,1,0.4996,0.5685,celeba_20_10_3_ring_64_10000_d-fedavg_70attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,70,gaussian,1,0.5104,0.5104,celeba_20_10_3_ring_64_10000_d-fedavg_70attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,80,directed_deviation,1,0.4875,0.4907,celeba_20_10_3_ring_64_10000_d-fedavg_80attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,d-fedavg,80,gaussian,1,0.5066,0.5028,celeba_20_10_3_ring_64_10000_d-fedavg_80attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,0,directed_deviation,1,0.9109,0.9109,celeba_20_10_3_ring_64_10000_krum_0attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,10,directed_deviation,1,0.902,0.9107,celeba_20_10_3_ring_64_10000_krum_10attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,10,gaussian,1,0.9076,0.9101,celeba_20_10_3_ring_64_10000_krum_10attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,20,directed_deviation,1,0.6107,0.8881,celeba_20_10_3_ring_64_10000_krum_20attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,20,gaussian,1,0.7075,0.911,celeba_20_10_3_ring_64_10000_krum_20attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,30,directed_deviation,1,0.5804,0.9122,celeba_20_10_3_ring_64_10000_krum_30attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,30,gaussian,1,0.5804,0.9122,celeba_20_10_3_ring_64_10000_krum_30attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,40,directed_deviation,1,0.5039,0.6273,celeba_20_10_3_ring_64_10000_krum_40attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,40,gaussian,1,0.5126,0.5056,celeba_20_10_3_ring_64_10000_krum_40attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,50,directed_deviation,1,0.5428,0.6459,celeba_20_10_3_ring_64_10000_krum_50attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,50,gaussian,1,0.5047,0.5144,celeba_20_10_3_ring_64_10000_krum_50attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,60,directed_deviation,1,0.5105,0.6382,celeba_20_10_3_ring_64_10000_krum_60attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,60,gaussian,1,0.4986,0.5181,celeba_20_10_3_ring_64_10000_krum_60attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,70,directed_deviation,1,0.4974,0.5566,celeba_20_10_3_ring_64_10000_krum_70attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,70,gaussian,1,0.5104,0.5104,celeba_20_10_3_ring_64_10000_krum_70attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,80,directed_deviation,1,0.4875,0.4907,celeba_20_10_3_ring_64_10000_krum_80attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,krum,80,gaussian,1,0.5066,0.5028,celeba_20_10_3_ring_64_10000_krum_80attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,0,directed_deviation,1,0.9142,0.9142,celeba_20_10_3_ring_64_10000_ubar_0attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,10,directed_deviation,1,0.9159,0.9115,celeba_20_10_3_ring_64_10000_ubar_10attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,10,gaussian,1,0.9159,0.9115,celeba_20_10_3_ring_64_10000_ubar_10attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,20,directed_deviation,1,0.9126,0.913,celeba_20_10_3_ring_64_10000_ubar_20attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,20,gaussian,1,0.9126,0.913,celeba_20_10_3_ring_64_10000_ubar_20attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,30,directed_deviation,1,0.8449,0.9132,celeba_20_10_3_ring_64_10000_ubar_30attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,30,gaussian,1,0.8386,0.9132,celeba_20_10_3_ring_64_10000_ubar_30attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,40,directed_deviation,1,0.812,0.9131,celeba_20_10_3_ring_64_10000_ubar_40attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,40,gaussian,1,0.8099,0.9131,celeba_20_10_3_ring_64_10000_ubar_40attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,50,directed_deviation,1,0.7136,0.8726,celeba_20_10_3_ring_64_10000_ubar_50attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,50,gaussian,1,0.7145,0.8693,celeba_20_10_3_ring_64_10000_ubar_50attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,60,directed_deviation,1,0.7497,0.8091,celeba_20_10_3_ring_64_10000_ubar_60attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,60,gaussian,1,0.6728,0.8062,celeba_20_10_3_ring_64_10000_ubar_60attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,70,directed_deviation,1,0.7324,0.6454,celeba_20_10_3_ring_64_10000_ubar_70attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,70,gaussian,1,0.5602,0.6332,celeba_20_10_3_ring_64_10000_ubar_70attack_gaussian_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,80,directed_deviation,1,0.67,0.5176,celeba_20_10_3_ring_64_10000_ubar_80attack_1lambda.log
celeba,20,10,3,ring,NA,64,10000,ubar,80,gaussian,1,0.5081,0.4912,celeba_20_10_3_ring_64_10000_ubar_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,0,directed_deviation,1,0.8342,0.8342,femnist_20_10_3_erdos_02_64_10000_balance_0attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,10,directed_deviation,1,0.8341,0.8343,femnist_20_10_3_erdos_02_64_10000_balance_10attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,10,gaussian,1,0.8341,0.8343,femnist_20_10_3_erdos_02_64_10000_balance_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,20,directed_deviation,1,0.8324,0.8354,femnist_20_10_3_erdos_02_64_10000_balance_20attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,20,gaussian,1,0.8324,0.8354,femnist_20_10_3_erdos_02_64_10000_balance_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,30,directed_deviation,1,0.8357,0.8375,femnist_20_10_3_erdos_02_64_10000_balance_30attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,30,gaussian,1,0.8357,0.8375,femnist_20_10_3_erdos_02_64_10000_balance_30attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,40,directed_deviation,1,0.8383,0.8386,femnist_20_10_3_erdos_02_64_10000_balance_40attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,40,gaussian,1,0.8383,0.8386,femnist_20_10_3_erdos_02_64_10000_balance_40attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,50,directed_deviation,1,0.8446,0.8445,femnist_20_10_3_erdos_02_64_10000_balance_50attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,50,gaussian,1,0.8446,0.8445,femnist_20_10_3_erdos_02_64_10000_balance_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,60,directed_deviation,1,0.7803,0.845,femnist_20_10_3_erdos_02_64_10000_balance_60attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,60,gaussian,1,0.7805,0.845,femnist_20_10_3_erdos_02_64_10000_balance_60attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,70,directed_deviation,1,0.7899,0.8455,femnist_20_10_3_erdos_02_64_10000_balance_70attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,70,gaussian,1,0.7913,0.8455,femnist_20_10_3_erdos_02_64_10000_balance_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,80,directed_deviation,1,0.6452,0.8459,femnist_20_10_3_erdos_02_64_10000_balance_80attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,balance,80,gaussian,1,0.6481,0.8459,femnist_20_10_3_erdos_02_64_10000_balance_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,0,directed_deviation,1,0.834,0.834,femnist_20_10_3_erdos_02_64_10000_coarse_0attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,10,directed_deviation,1,0.834,0.8345,femnist_20_10_3_erdos_02_64_10000_coarse_10attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,10,gaussian,1,0.834,0.8345,femnist_20_10_3_erdos_02_64_10000_coarse_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,20,directed_deviation,1,0.833,0.8354,femnist_20_10_3_erdos_02_64_10000_coarse_20attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,20,gaussian,1,0.833,0.8354,femnist_20_10_3_erdos_02_64_10000_coarse_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,30,directed_deviation,1,0.8361,0.8378,femnist_20_10_3_erdos_02_64_10000_coarse_30attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,30,gaussian,1,0.8361,0.8378,femnist_20_10_3_erdos_02_64_10000_coarse_30attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,40,directed_deviation,1,0.8383,0.8387,femnist_20_10_3_erdos_02_64_10000_coarse_40attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,40,gaussian,1,0.8383,0.8387,femnist_20_10_3_erdos_02_64_10000_coarse_40attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,50,directed_deviation,1,0.8452,0.8445,femnist_20_10_3_erdos_02_64_10000_coarse_50attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,50,gaussian,1,0.8452,0.8445,femnist_20_10_3_erdos_02_64_10000_coarse_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,60,directed_deviation,1,0.7814,0.8452,femnist_20_10_3_erdos_02_64_10000_coarse_60attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,60,gaussian,1,0.7814,0.8452,femnist_20_10_3_erdos_02_64_10000_coarse_60attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,70,directed_deviation,1,0.7913,0.8455,femnist_20_10_3_erdos_02_64_10000_coarse_70attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,70,gaussian,1,0.7913,0.8455,femnist_20_10_3_erdos_02_64_10000_coarse_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,80,directed_deviation,1,0.6494,0.8459,femnist_20_10_3_erdos_02_64_10000_coarse_80attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,coarse,80,gaussian,1,0.6492,0.8459,femnist_20_10_3_erdos_02_64_10000_coarse_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,0,directed_deviation,1,0.8487,0.8487,femnist_20_10_3_erdos_02_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,10,directed_deviation,1,0.0506,0.0534,femnist_20_10_3_erdos_02_64_10000_d-fedavg_10attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,10,gaussian,1,0.0501,0.0496,femnist_20_10_3_erdos_02_64_10000_d-fedavg_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,20,directed_deviation,1,0.0553,0.0542,femnist_20_10_3_erdos_02_64_10000_d-fedavg_20attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,20,gaussian,1,0.0492,0.0498,femnist_20_10_3_erdos_02_64_10000_d-fedavg_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,30,directed_deviation,1,0.0561,0.0539,femnist_20_10_3_erdos_02_64_10000_d-fedavg_30attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,30,gaussian,1,0.051,0.0491,femnist_20_10_3_erdos_02_64_10000_d-fedavg_30attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,40,directed_deviation,1,0.0504,0.0491,femnist_20_10_3_erdos_02_64_10000_d-fedavg_40attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,40,gaussian,1,0.0504,0.0491,femnist_20_10_3_erdos_02_64_10000_d-fedavg_40attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,50,directed_deviation,1,0.0507,0.0482,femnist_20_10_3_erdos_02_64_10000_d-fedavg_50attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,50,gaussian,1,0.0508,0.0485,femnist_20_10_3_erdos_02_64_10000_d-fedavg_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,60,directed_deviation,1,0.0501,0.0488,femnist_20_10_3_erdos_02_64_10000_d-fedavg_60attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,60,gaussian,1,0.0488,0.0485,femnist_20_10_3_erdos_02_64_10000_d-fedavg_60attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,70,directed_deviation,1,0.0515,0.0474,femnist_20_10_3_erdos_02_64_10000_d-fedavg_70attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,70,gaussian,1,0.047,0.0485,femnist_20_10_3_erdos_02_64_10000_d-fedavg_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,80,directed_deviation,1,0.0493,0.0478,femnist_20_10_3_erdos_02_64_10000_d-fedavg_80attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,d-fedavg,80,gaussian,1,0.0388,0.0481,femnist_20_10_3_erdos_02_64_10000_d-fedavg_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,0,directed_deviation,1,0.8363,0.8363,femnist_20_10_3_erdos_02_64_10000_krum_0attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,10,directed_deviation,1,0.8362,0.8369,femnist_20_10_3_erdos_02_64_10000_krum_10attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,10,gaussian,1,0.8341,0.8356,femnist_20_10_3_erdos_02_64_10000_krum_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,20,directed_deviation,1,0.6358,0.7856,femnist_20_10_3_erdos_02_64_10000_krum_20attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,20,gaussian,1,0.8415,0.8363,femnist_20_10_3_erdos_02_64_10000_krum_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,30,directed_deviation,1,0.3037,0.78,femnist_20_10_3_erdos_02_64_10000_krum_30attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,30,gaussian,1,0.8329,0.8376,femnist_20_10_3_erdos_02_64_10000_krum_30attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,40,directed_deviation,1,0.0482,0.0494,femnist_20_10_3_erdos_02_64_10000_krum_40attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,40,gaussian,1,0.0459,0.1812,femnist_20_10_3_erdos_02_64_10000_krum_40attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,50,directed_deviation,1,0.0498,0.0476,femnist_20_10_3_erdos_02_64_10000_krum_50attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,50,gaussian,1,0.0508,0.0485,femnist_20_10_3_erdos_02_64_10000_krum_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,60,directed_deviation,1,0.0545,0.0479,femnist_20_10_3_erdos_02_64_10000_krum_60attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,60,gaussian,1,0.0488,0.0485,femnist_20_10_3_erdos_02_64_10000_krum_60attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,70,directed_deviation,1,0.051,0.0466,femnist_20_10_3_erdos_02_64_10000_krum_70attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,70,gaussian,1,0.047,0.0485,femnist_20_10_3_erdos_02_64_10000_krum_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,80,directed_deviation,1,0.0531,0.0512,femnist_20_10_3_erdos_02_64_10000_krum_80attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,krum,80,gaussian,1,0.0388,0.0481,femnist_20_10_3_erdos_02_64_10000_krum_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,ubar,0,directed_deviation,1,0.8375,0.8375,femnist_20_10_3_erdos_02_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,ubar,10,directed_deviation,1,0.8196,0.8324,femnist_20_10_3_erdos_02_64_10000_ubar_10attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,ubar,10,gaussian,1,0.8196,0.8324,femnist_20_10_3_erdos_02_64_10000_ubar_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,ubar,20,directed_deviation,1,0.841,0.8398,femnist_20_10_3_erdos_02_64_10000_ubar_20attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,ubar,20,gaussian,1,0.841,0.8398,femnist_20_10_3_erdos_02_64_10000_ubar_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,02,64,10000,ubar,30,directed_deviation,1,0.8417,0.8312,femnist_20_10_3_erdos_02_64_10000_ubar_30attack_1lambda.log
femnist,20,10,3,erdos,02,64,10000,ubar,30,gaussian,1,0.8417,0.8312,femnist_20_10_3_erdos_02_64_10000_ubar_30attack_gaussian_1lambda.log
